# 2018-01-09
geneSymbol	Estimate	Std..Error	t.value	CI_2.5	CI_97.5	pvalue	down_pval	up_padj	down_padj	up_rank	down_rank	chisq	chi_df	GSE48622_intercept	GSE64398_intercept	GSE63617_intercept	GSE36237_intercept	GSE48622_FE_Disease	GSE64398_FE_Disease	GSE63617_FE_Disease	GSE36237_FE_Disease	FE_Gender	Gender	ME_model
Slc9a3r1	-0.0976871329291758	0.0320750851657611	-3.04557672799114	-0.161031988058915	-0.0343254038450386	0.00278430703056204	0.00139215351528102	0.999994336935075	0.372157865872715	10820	37	8.94368340367723	1	10.8433451885356	10.6951935343488	8.76011602758416	10.2594762374855	-0.0976871329291758	-0.0976871329291758	-0.0976871329291758	-0.0976871329291758	NA	F	random_intercept
Fam118b	-0.103863376575865	0.0341135657288794	-3.04463559750184	-0.171243608591282	-0.0364868708836548	0.00278540322365482	0.00139270161182741	0.999994336935075	0.372157865872715	10819	38	8.94296437770177	1	8.22679141339192	7.602956966257	9.71726822566026	7.84155228389628	-0.103863376575865	-0.103863376575865	-0.103863376575865	-0.103863376575865	NA	F	random_intercept
Vars2	-0.105729493209617	0.0347789283035787	-3.04004460076299	-0.174433127109428	-0.0370451808026499	0.00282132589916428	0.00141066294958214	0.999994336935075	0.372157865872715	10818	39	8.91955926394776	1	6.91997987407827	8.72865904810998	9.31261501116867	7.11113888607042	-0.105729493209617	-0.105729493209617	-0.105729493209617	-0.105729493209617	NA	F	random_intercept
Zfp277	-0.0943680485968827	0.031040720921499	-3.04013714228921	-0.15567341728313	-0.0330549476444585	0.00282824469034354	0.00141412234517177	0.999994336935075	0.372157865872715	10817	40	8.9150861567301	1	10.0169362789175	10.6669118564069	9.64500728403991	9.2414867603509	-0.0943680485968827	-0.0943680485968827	-0.0943680485968827	-0.0943680485968827	NA	F	random_intercept
Fastkd5	-0.0944977444003512	0.031278525206453	-3.02117007680578	-0.156277529220001	-0.0327198859265011	0.0029957712021087	0.00149788560105435	0.999994336935075	0.372157865872715	10816	41	8.81004211172899	1	8.32157316562737	10.2869975059274	7.20458394481035	8.28155311177854	-0.0944977444003512	-0.0944977444003512	-0.0944977444003512	-0.0944977444003512	NA	F	random_intercept
Btbd9	-0.137253930358657	0.0455301801569303	-3.01457033303141	-0.227265946908285	-0.0473468863412003	0.00304307329469143	0.00152153664734572	0.999994336935075	0.372157865872715	10815	42	8.78146125132581	1	9.18996375192817	9.6180405594637	10.3128381010315	10.0784832813242	-0.137253930358657	-0.137253930358657	-0.137253930358657	-0.137253930358657	NA	F	random_intercept
Calm3	-0.0770881196895026	0.0255552627216829	-3.01652620554339	-0.127558560362738	-0.0266085535352763	0.0030436606172522	0.0015218303086261	0.999994336935075	0.372157865872715	10814	43	8.78110922307266	1	14.3491949623292	14.7359443762394	13.5719690851656	14.1510573499909	-0.0770881196895026	-0.0770881196895026	-0.0770881196895026	-0.0770881196895026	NA	F	random_intercept
Hsd11b1	-0.133590308125408	0.0444253756672361	-3.00707210955409	-0.221329836932177	-0.0458390599560861	0.00313220874637714	0.00156610437318857	0.999994336935075	0.372157865872715	10813	44	8.72880990509527	1	10.8819082244931	11.6602439394511	10.3497033224317	10.2174295867292	-0.133590308125408	-0.133590308125408	-0.133590308125408	-0.133590308125408	NA	F	random_intercept
Kcnab2	-0.132557498776908	0.0442104478311801	-2.99832969987289	-0.219911511639628	-0.0452543588031032	0.00320417613672077	0.00160208806836039	0.999994336935075	0.372157865872715	10812	45	8.68739864272389	1	11.9884535973519	13.615260528761	12.2344592455207	13.010914885079	-0.132557498776908	-0.132557498776908	-0.132557498776908	-0.132557498776908	NA	F	random_intercept
Cttn	-0.156992500330995	0.0525790479214237	-2.98583763946452	-0.260833675535739	-0.0531319311544695	0.00334476246504637	0.00167238123252319	0.999994336935075	0.372157865872715	10811	46	8.60916152366964	1	12.9370032666312	7.4594917621928	9.43773633625848	12.4841123586893	-0.156992500330995	-0.156992500330995	-0.156992500330995	-0.156992500330995	NA	F	random_intercept
Igfbp4	-0.159393008593061	0.0535274577803458	-2.97778028702844	-0.265107911481333	-0.0536599730825377	0.00342775176552828	0.00171387588276414	0.999994336935075	0.372157865872715	10810	47	8.56453146719113	1	12.6404567530475	10.8661570565497	7.08202831691737	12.2091944143568	-0.159393008593061	-0.159393008593061	-0.159393008593061	-0.159393008593061	NA	F	random_intercept
Ccr5	-0.130965903668971	0.0440571507427779	-2.97263671074871	-0.218002902372255	-0.0439609472447649	0.00346981669705533	0.00173490834852767	0.999994336935075	0.372157865872715	10809	48	8.54232747698676	1	6.21788029982009	7.50369140800792	6.86860882945786	5.94302215978814	-0.130965903668971	-0.130965903668971	-0.130965903668971	-0.130965903668971	NA	F	random_intercept
Spsb1	-0.130820713327499	0.0440227410645275	-2.97166214924567	-0.217767311259763	-0.0438666702629335	0.00349007228334847	0.00174503614167423	0.999994336935075	0.372157865872715	10808	49	8.53173298650276	1	8.70707340614642	9.64575370599609	5.89601529737851	8.75747970669169	-0.130820713327499	-0.130820713327499	-0.130820713327499	-0.130820713327499	NA	F	random_intercept
Cort	-0.278888816645687	0.0939064813732387	-2.96985695308103	-0.464346961530752	-0.0933918185983732	0.00351218028959868	0.00175609014479934	0.999994336935075	0.372157865872715	10807	50	8.52024072229864	1	8.57035665505038	9.66353926613211	6.69354666119425	8.1670202473684	-0.278888816645687	-0.278888816645687	-0.278888816645687	-0.278888816645687	NA	F	random_intercept
Osmr	-0.123947410472535	0.0417965818807289	-2.96549155206598	-0.20649800348625	-0.0413917123617009	0.00355557058067293	0.00177778529033646	0.999994336935075	0.372157865872715	10806	51	8.49789771910581	1	6.86888965056264	7.84589409514905	6.69223476505725	5.75607901160305	-0.123947410472535	-0.123947410472535	-0.123947410472535	-0.123947410472535	NA	F	random_intercept
Irf1	-0.102223539458714	0.0347629183904419	-2.94059141728506	-0.170903483123986	-0.0335743954423804	0.00382378099880133	0.00191189049940067	0.999994336935075	0.372157865872715	10805	52	8.36565819795894	1	7.22836613326633	9.43822546599753	8.84691787329806	8.0516426082258	-0.102223539458714	-0.102223539458714	-0.102223539458714	-0.102223539458714	NA	F	random_intercept
Ripk3	-0.120725333761696	0.0411767827940987	-2.931878732862	-0.202067690842279	-0.0394065783304113	0.0039286450952945	0.00196432254764725	0.999994336935075	0.372157865872715	10804	53	8.31650444253508	1	5.09453269178287	6.4208444162553	5.25227253706173	4.94716752397235	-0.120725333761696	-0.120725333761696	-0.120725333761696	-0.120725333761696	NA	F	random_intercept
Cyp2d22	-0.10285960119807	0.0351402954400212	-2.92711258997908	-0.172267420368519	-0.0334548232434418	0.00399156009033469	0.00199578004516734	0.999994336935075	0.372157865872715	10803	54	8.28765045329826	1	7.93538312341479	10.0146101473075	6.55528384766435	8.38725879844363	-0.10285960119807	-0.10285960119807	-0.10285960119807	-0.10285960119807	NA	F	random_intercept
Ecsit	-0.12280711324207	0.0419713618734253	-2.92597399180003	-0.205719767604853	-0.0399190363779274	0.00399951129554714	0.00199975564777357	0.999994336935075	0.372157865872715	10802	55	8.28403685996116	1	9.03915450426347	10.0773468867657	11.8042449102682	9.35134848677977	-0.12280711324207	-0.12280711324207	-0.12280711324207	-0.12280711324207	NA	F	random_intercept
Acadl	-0.105408227215504	0.0360923465480684	-2.92051466022359	-0.176687752593682	-0.0341124693345476	0.00407942096959309	0.00203971048479655	0.999994336935075	0.372157865872715	10801	56	8.24812087496819	1	9.72560288006428	7.24278457054701	8.5491077664575	9.77667706155852	-0.105408227215504	-0.105408227215504	-0.105408227215504	-0.105408227215504	NA	F	random_intercept
Nedd4l	-0.119859936919895	0.0410809456812033	-2.91765281768421	-0.200995276960895	-0.0387151162490403	0.0041114290216181	0.00205571451080905	0.999994336935075	0.372157865872715	10800	57	8.23393503085554	1	10.8729060341849	10.7109534828407	6.97814975555928	10.9565076377624	-0.119859936919895	-0.119859936919895	-0.119859936919895	-0.119859936919895	NA	F	random_intercept
Nkain2	-0.137852470139616	0.0472610262387534	-2.91683192496102	-0.231191156615599	-0.0444971925457653	0.00412341320292183	0.00206170660146091	0.999994336935075	0.372157865872715	10799	58	8.22865258646031	1	10.7644600455818	6.46028026226469	5.30439584782585	10.0884764586501	-0.137852470139616	-0.137852470139616	-0.137852470139616	-0.137852470139616	NA	F	random_intercept
Ppp3r1	-0.186243803231601	0.0638574742690896	-2.91655448893557	-0.312360885817266	-0.0601070496478855	0.00412615584505293	0.00206307792252646	0.999994336935075	0.372157865872715	10798	59	8.22744586871934	1	13.9713937206079	14.0087180336351	9.86179161585379	14.105524359285	-0.186243803231601	-0.186243803231601	-0.186243803231601	-0.186243803231601	NA	F	random_intercept
Sptb	-0.122027598627443	0.0419435627460091	-2.90932840794633	-0.204894012480563	-0.0391982156513855	0.00420215938672344	0.00210107969336172	0.999994336935075	0.372157865872715	10797	60	8.19432637764609	1	9.12382964816636	12.109194664587	10.847674721244	10.644309233206	-0.122027598627443	-0.122027598627443	-0.122027598627443	-0.122027598627443	NA	F	random_intercept
Trpc6	-0.200258860719722	0.0689940208739209	-2.90255384717573	-0.336596187790065	-0.0640179098978164	0.00428422824769255	0.00214211412384627	0.999994336935075	0.372157865872715	10796	61	8.15924161787873	1	6.06505975928745	8.01509996650686	7.60336865191761	6.30769547821429	-0.200258860719722	-0.200258860719722	-0.200258860719722	-0.200258860719722	NA	F	random_intercept
Tmem151b	-0.15775128396831	0.0541878264663198	-2.91119416030388	-0.264918284034861	-0.0505651401062495	0.00430343481147607	0.00215171740573804	0.999994336935075	0.372157865872715	10795	62	8.1511295384426	1	10.0022573942522	6.75614457696466	NA	10.3171331941674	-0.15775128396831	-0.15775128396831	NA	-0.15775128396831	NA	F	random_intercept
Wipf2	-0.0873227696897552	0.0301073996793449	-2.90037567574003	-0.146798227725203	-0.0278646484005363	0.00431944464811736	0.00215972232405868	0.999994336935075	0.372157865872715	10794	63	8.14439574280925	1	10.2002756745954	11.0649300067976	9.98472945045268	10.4357115766564	-0.0873227696897552	-0.0873227696897552	-0.0873227696897552	-0.0873227696897552	NA	F	random_intercept
Batf3	-0.156307480752007	0.0542140045571344	-2.88315688960551	-0.263576562204673	-0.0492326837975632	0.00453803819320924	0.00226901909660462	0.999994336935075	0.384882364261559	10793	64	8.05491460772396	1	5.70064190003651	6.5491565808287	6.05949451571062	6.33433880430883	-0.156307480752007	-0.156307480752007	-0.156307480752007	-0.156307480752007	NA	F	random_intercept
Ppm1f	-0.0751544616935219	0.0261065928157825	-2.87875412252525	-0.126723231958495	-0.0235950210486328	0.00461106088657329	0.00230553044328664	0.999994336935075	0.385059053727997	10792	65	8.02599807996035	1	8.37854730158791	11.7441452688524	11.906501687882	9.50021192530096	-0.0751544616935219	-0.0751544616935219	-0.0751544616935219	-0.0751544616935219	NA	F	random_intercept
Syvn1	-0.0883750601818215	0.0309782903949384	-2.85280624124633	-0.149567240182328	-0.0271944235403072	0.00498058078824438	0.00249029039412219	0.999994336935075	0.408493339543911	10791	66	7.88647623661831	1	9.84588053492629	12.1058002637729	12.2474074418344	9.7263148467486	-0.0883750601818215	-0.0883750601818215	-0.0883750601818215	-0.0883750601818215	NA	F	random_intercept
Eef2	-0.132559249465831	0.046516839930878	-2.84970452986075	-0.224423755757624	-0.0406667922162704	0.00504219855369234	0.00252109927684617	0.999994336935075	0.408493339543911	10790	67	7.86424106228881	1	13.4978615270556	10.8056179537203	12.2613219099714	13.364274366279	-0.132559249465831	-0.132559249465831	-0.132559249465831	-0.132559249465831	NA	F	random_intercept
Tmem38b	-0.0983682585064738	0.0347451476368772	-2.83113658156022	-0.166996073752187	-0.0297443293689135	0.00531371990117076	0.00265685995058538	0.999994336935075	0.424159876816984	10789	68	7.76945091700867	1	7.66766952117965	9.76732156084842	6.12940417049457	8.79669224739067	-0.0983682585064738	-0.0983682585064738	-0.0983682585064738	-0.0983682585064738	NA	F	random_intercept
Nfix	-0.128015554227279	0.045677671998833	-2.8025849091116	-0.218226025551925	-0.0377865739486298	0.00578742351437346	0.00289371175718673	0.999994336935075	0.431890055258392	10788	69	7.61532788102773	1	12.3867305006957	12.7493149016561	10.560831976312	12.2829949876593	-0.128015554227279	-0.128015554227279	-0.128015554227279	-0.128015554227279	NA	F	random_intercept
Igtp	-0.184107115960775	0.0659183368506428	-2.79295754044771	-0.314458483875521	-0.0539353355700905	0.00592212032782865	0.00296106016391433	0.999994336935075	0.431890055258392	10787	70	7.57384843040751	1	6.85243466769948	7.77526299288258	7.99998928839202	7.15251651377478	-0.184107115960775	-0.184107115960775	-0.184107115960775	-0.184107115960775	NA	F	random_intercept
Mgll	-0.0910168319408026	0.0326525038406785	-2.78743805941809	-0.155515266082882	-0.0265292673720393	0.00603583302006355	0.00301791651003177	0.999994336935075	0.431890055258392	10786	71	7.53957345024853	1	11.7785240439769	11.5059825944742	13.150735404329	11.7325170734057	-0.0910168319408026	-0.0910168319408026	-0.0910168319408026	-0.0910168319408026	NA	F	random_intercept
A930004D18Rik	-0.160195033697969	0.0561980885628125	-2.85054239022595	-0.272617206799305	-0.0479161076119545	0.00606913321398905	0.00303456660699452	0.999994336935075	0.431890055258392	10785	72	7.52966084000745	1	5.79075524314124	NA	7.81872826828256	6.27159473524762	-0.160195033697969	NA	-0.160195033697969	-0.160195033697969	NA	F	random_intercept
Nup93	-0.119083057342995	0.0428011263606079	-2.78224120411451	-0.203630016229063	-0.0345538701075337	0.0061264516521691	0.00306322582608455	0.999994336935075	0.431890055258392	10784	73	7.51272789169286	1	8.2810364269328	9.76298653523291	7.87307365658858	8.573713211968	-0.119083057342995	-0.119083057342995	-0.119083057342995	-0.119083057342995	NA	F	random_intercept
Rnf10	-0.0692793761922422	0.024954484575619	-2.77622949824135	-0.118572263818275	-0.0199953028139123	0.0062356982114826	0.0031178491057413	0.999994336935075	0.431890055258392	10783	74	7.48089748611039	1	11.2461321596565	13.1050412293291	11.5921078533691	11.2860477732183	-0.0692793761922422	-0.0692793761922422	-0.0692793761922422	-0.0692793761922422	NA	F	random_intercept
Rbfox3	-0.119706487916721	0.0431360015033581	-2.77509467138259	-0.204901434224219	-0.0345037110736103	0.00626551740919424	0.00313275870459712	0.999994336935075	0.431890055258392	10782	75	7.47230811687508	1	13.2485751450774	13.5969129402808	11.5078800705412	13.8053427171755	-0.119706487916721	-0.119706487916721	-0.119706487916721	-0.119706487916721	NA	F	random_intercept
Slc15a2	-0.198947152900356	0.0716904968384934	-2.77508403029415	-0.340511785406527	-0.0572757075126028	0.00629634946614605	0.00314817473307302	0.999994336935075	0.431890055258392	10781	76	7.46347075795811	1	9.50435755943088	7.96328364665409	8.62886676659826	9.5040794971658	-0.198947152900356	-0.198947152900356	-0.198947152900356	-0.198947152900356	NA	F	random_intercept
Net1	-0.13520066299991	0.0488662579077361	-2.76674885265782	-0.23172560685543	-0.0386911754907569	0.0064101402763263	0.00320507013816315	0.999994336935075	0.431890055258392	10780	77	7.431233079069	1	6.86356325753387	8.50727309662653	5.92168723894207	7.94085141244228	-0.13520066299991	-0.13520066299991	-0.13520066299991	-0.13520066299991	NA	F	random_intercept
Klf13	-0.130900296554432	0.0473473711843626	-2.76467929010732	-0.224403861343731	-0.0373676982600085	0.00646566723634021	0.00323283361817011	0.999994336935075	0.431890055258392	10779	78	7.41571340146889	1	11.4175913334781	11.6710229644284	10.7138390530049	11.4447891252334	-0.130900296554432	-0.130900296554432	-0.130900296554432	-0.130900296554432	NA	F	random_intercept
Fam32a	-0.0880959530782807	0.0318964465020211	-2.76193628881821	-0.15109249466385	-0.025093617302581	0.00650920326727577	0.00325460163363789	0.999994336935075	0.431890055258392	10778	79	7.40364003509946	1	10.613982343305	6.97393070785243	10.5884403620809	10.4733119128761	-0.0880959530782807	-0.0880959530782807	-0.0880959530782807	-0.0880959530782807	NA	F	random_intercept
Pde3b	-0.0905422889994738	0.0320224106209718	-2.82746636632586	-0.154543967752157	-0.0265164200640114	0.00651559140387769	0.00325779570193884	0.999994336935075	0.431890055258392	10777	80	7.40187542283081	1	9.11185297067401	NA	5.6757680563897	8.58423286591935	-0.0905422889994738	NA	-0.0905422889994738	-0.0905422889994738	NA	F	random_intercept
Per3	-0.159465081323608	0.0577580285302186	-2.76091628093187	-0.273526486291638	-0.0453597388689122	0.00654098323427562	0.00327049161713781	0.999994336935075	0.431890055258392	10776	81	7.39487879041847	1	8.38755271144795	7.68373358648377	5.79005890434201	8.15611943431566	-0.159465081323608	-0.159465081323608	-0.159465081323608	-0.159465081323608	NA	F	random_intercept
Zfp667	-0.103424544212882	0.0375234724620579	-2.75626261182145	-0.177523895332636	-0.0292871208543859	0.0066358039846507	0.00331790199232535	0.999994336935075	0.431890055258392	10775	82	7.36899418220905	1	9.25680620726236	8.15221496597031	8.17169162296392	9.26759672251281	-0.103424544212882	-0.103424544212882	-0.103424544212882	-0.103424544212882	NA	F	random_intercept
Ptk2	-0.0700035811875445	0.0254763673886965	-2.74778504013112	-0.120320401178216	-0.0196825240585911	0.00678037920393048	0.00339018960196524	0.999994336935075	0.431890055258392	10774	83	7.33024550468403	1	11.3558088544289	12.017639109705	9.9822938045064	11.2453567712747	-0.0700035811875445	-0.0700035811875445	-0.0700035811875445	-0.0700035811875445	NA	F	random_intercept
Islr2	-0.20621206284556	0.0752682305285421	-2.73969590353746	-0.354854913110795	-0.057518498369209	0.00695151159504032	0.00347575579752016	0.999994336935075	0.431890055258392	10773	84	7.28545515614888	1	10.8362770858999	10.7890640288705	6.96575291427349	9.12293198785743	-0.20621206284556	-0.20621206284556	-0.20621206284556	-0.20621206284556	NA	F	random_intercept
Axin1	-0.11225581104629	0.0400615763386158	-2.8020817278247	-0.192314527347306	-0.0321445676670071	0.00698702767658232	0.00349351383829116	0.999994336935075	0.431890055258392	10772	85	7.27630077665732	1	7.70639140602506	NA	6.67546050415745	7.97587230278329	-0.11225581104629	NA	-0.11225581104629	-0.11225581104629	NA	F	random_intercept
Cenpb	-0.119395473577681	0.0437184621385008	-2.73100808531266	-0.205760180674757	-0.0330575875669054	0.0071016851861268	0.0035508425930634	0.999994336935075	0.431890055258392	10771	86	7.24706862523617	1	8.65705684864398	11.2676954415827	9.02625518676722	9.48297592862751	-0.119395473577681	-0.119395473577681	-0.119395473577681	-0.119395473577681	NA	F	random_intercept
Enox1	-0.152386692304488	0.0558295494607056	-2.72949887248763	-0.262673929923177	-0.0421303180918583	0.007133050565924	0.003566525282962	0.999994336935075	0.431890055258392	10770	87	7.23915592774497	1	8.91354309836266	10.1632905735796	9.48142500640022	8.35560022789811	-0.152386692304488	-0.152386692304488	-0.152386692304488	-0.152386692304488	NA	F	random_intercept
Spata2	-0.0972009960765997	0.0356854538791877	-2.72382681205826	-0.167679626099529	-0.0267129718794386	0.00726574567710468	0.00363287283855234	0.999994336935075	0.431890055258392	10769	88	7.20606905052128	1	10.1522173485386	7.75953612747349	9.77222594199546	10.5484051166265	-0.0972009960765997	-0.0972009960765997	-0.0972009960765997	-0.0972009960765997	NA	F	random_intercept
Sox18	-0.139261005158442	0.0511487328438297	-2.72266774591742	-0.240277879556838	-0.0382370128389581	0.0072823875061689	0.00364119375308445	0.999994336935075	0.431890055258392	10768	89	7.20196313089139	1	8.00194891900507	8.3199246509839	7.74073908098916	7.91999877420629	-0.139261005158442	-0.139261005158442	-0.139261005158442	-0.139261005158442	NA	F	random_intercept
Zswim5	-0.0921159607370256	0.0339169042004785	-2.71593068142481	-0.159104629416381	-0.0251247849872796	0.00742772500038111	0.00371386250019056	0.999994336935075	0.431890055258392	10767	90	7.16650734355814	1	7.85546660375594	8.55938370747015	6.30142822306796	8.34876993431057	-0.0921159607370256	-0.0921159607370256	-0.0921159607370256	-0.0921159607370256	NA	F	random_intercept
2810001G20Rik	-0.250763375314419	0.0902360023558453	-2.77897256934694	-0.43100568825159	-0.0701738110406511	0.00749053354086087	0.00374526677043043	0.999994336935075	0.431890055258392	10766	91	7.15140377621917	1	8.3096423117669	NA	8.38726391672083	7.08831471749511	-0.250763375314419	NA	-0.250763375314419	-0.250763375314419	NA	F	random_intercept
Pik3r3	-0.112191555574421	0.0413533961268547	-2.71299496733628	-0.193864306236206	-0.030509834756853	0.00749217360434529	0.00374608680217264	0.999994336935075	0.431890055258392	10765	92	7.15101112653863	1	9.84575377596508	10.343846457556	9.32916830058847	9.72530382884142	-0.112191555574421	-0.112191555574421	-0.112191555574421	-0.112191555574421	NA	F	random_intercept
L1td1	-0.178359235705927	0.0656220673304056	-2.71797648202536	-0.308192866515098	-0.0485938472000148	0.0075152266954621	0.00375761334773105	0.999994336935075	0.431890055258392	10764	93	7.14550123463586	1	5.10380423252514	6.63450335432732	NA	5.0623219518157	-0.178359235705927	-0.178359235705927	NA	-0.178359235705927	NA	F	random_intercept
Cdk19	-0.0811139888304454	0.0299290834073223	-2.71020624743224	-0.140222247889496	-0.0219940966454215	0.00755715663505553	0.00377857831752777	0.999994336935075	0.431890055258392	10763	94	7.13552375507298	1	10.1861410734735	9.826883009291	8.90670846214879	10.5599639980242	-0.0811139888304454	-0.0811139888304454	-0.0811139888304454	-0.0811139888304454	NA	F	random_intercept
Knop1	-0.0607298586013263	0.0224206699223809	-2.70865495150545	-0.105018239623889	-0.0164502942569481	0.00757488872635353	0.00378744436317676	0.999994336935075	0.431890055258392	10762	95	7.1313213125498	1	7.11363701369367	9.26791412900917	8.82996525522388	7.30295097065415	-0.0607298586013263	-0.0607298586013263	-0.0607298586013263	-0.0607298586013263	NA	F	random_intercept
Slc7a8	-0.133868754288478	0.0495288776995055	-2.70284247304506	-0.231721994990826	-0.0360604090182638	0.0076935703485549	0.00384678517427745	0.999994336935075	0.431890055258392	10761	96	7.10345049762338	1	8.86695488252927	10.2526412534237	10.7259094383516	8.88660181644597	-0.133868754288478	-0.133868754288478	-0.133868754288478	-0.133868754288478	NA	F	random_intercept
Rnf112	-0.136791324159291	0.0507712490336661	-2.69426745969131	-0.237061883523171	-0.0365015449922297	0.00790783781381893	0.00395391890690946	0.999994336935075	0.431890055258392	10760	97	7.05422808460393	1	12.2236683967414	9.47190519157381	11.1841915165631	12.7736014904957	-0.136791324159291	-0.136791324159291	-0.136791324159291	-0.136791324159291	NA	F	random_intercept
Smad3	-0.127340794323385	0.0473324004441102	-2.69035149556272	-0.220827960986184	-0.0338544006074821	0.00798702943006415	0.00399351471503208	0.999994336935075	0.431890055258392	10759	98	7.03638025382799	1	9.69122617369107	10.0970901611138	8.77083086737817	10.2754546064157	-0.127340794323385	-0.127340794323385	-0.127340794323385	-0.127340794323385	NA	F	random_intercept
Ecd	-0.0837856371029102	0.0311538481010589	-2.6894153438484	-0.145327609858548	-0.0222604680188623	0.00799853087015403	0.00399926543507701	0.999994336935075	0.431890055258392	10758	99	7.03380317470501	1	9.70382955771585	10.60830115957	9.4028763975632	10.0839540303656	-0.0837856371029102	-0.0837856371029102	-0.0837856371029102	-0.0837856371029102	NA	F	random_intercept
Wtip	-0.0976843215762984	0.0363485171247895	-2.68743622307712	-0.169484502100013	-0.0258977891493126	0.00804686454524809	0.00402343227262405	0.999994336935075	0.431890055258392	10757	100	7.02301452375267	1	7.2629895463259	9.61141381789601	9.94851955077498	7.02073188078721	-0.0976843215762984	-0.0976843215762984	-0.0976843215762984	-0.0976843215762984	NA	F	random_intercept
Fam163b	-0.135660883442492	0.0505164055165706	-2.68548171737975	-0.235427773401801	-0.0358736758313229	0.00810823574879004	0.00405411787439502	0.999994336935075	0.431890055258392	10756	101	7.00941085501563	1	9.79992098997022	6.66405010231622	5.22354934830341	9.615184702348	-0.135660883442492	-0.135660883442492	-0.135660883442492	-0.135660883442492	NA	F	random_intercept
Arf1	-0.076828981749082	0.0286136752244045	-2.68504416669813	-0.133340456225304	-0.0203088921670778	0.00811584112681576	0.00405792056340788	0.999994336935075	0.431890055258392	10755	102	7.00773236999864	1	14.2522357637158	13.3908439683864	11.782414275922	14.5069162259191	-0.076828981749082	-0.076828981749082	-0.076828981749082	-0.076828981749082	NA	F	random_intercept
Dab1	-0.109548360407115	0.0409017534885353	-2.67832919285042	-0.190328924271516	-0.0286271155695994	0.0083897781008341	0.00419488905041705	0.999994336935075	0.442133160498325	10754	103	6.9483243560517	1	10.6193621066303	9.93307408069976	10.2693445164608	10.2707011882797	-0.109548360407115	-0.109548360407115	-0.109548360407115	-0.109548360407115	NA	F	random_intercept
Trak2	-0.0837149269783225	0.0314562565846623	-2.66131244043644	-0.145834550460888	-0.0215691252976276	0.00869316595383799	0.004346582976919	0.999994336935075	0.453716392283006	10753	104	6.88480277093269	1	11.7100197115231	11.5924005752932	10.2981496583608	11.180022043094	-0.0837149269783225	-0.0837149269783225	-0.0837149269783225	-0.0837149269783225	NA	F	random_intercept
Psmd13	-0.0619033478174927	0.0233450885967029	-2.65166472001462	-0.108012998112137	-0.0157942903480583	0.00890987205056038	0.00445493602528019	0.999994336935075	0.460597957051826	10752	105	6.84080417509202	1	9.80042976169029	12.2218247637978	7.97790514637701	10.0630459545543	-0.0619033478174927	-0.0619033478174927	-0.0619033478174927	-0.0619033478174927	NA	F	random_intercept
Atp13a3	-0.156843664414443	0.058032664112523	-2.70267903107688	-0.272816284144889	-0.0407945569948768	0.00910159603564334	0.00455079801782167	0.999994336935075	0.466070408315774	10751	106	6.80278170869896	1	9.92198201100331	NA	5.97032487725546	9.05912025144744	-0.156843664414443	NA	-0.156843664414443	-0.156843664414443	NA	F	random_intercept
Sbf1	-0.111047816025	0.0420901849397957	-2.63833043698523	-0.194181902509897	-0.0279156641234595	0.00924895965373491	0.00462447982686745	0.999994336935075	0.469190214957692	10750	107	6.77411006256656	1	10.4551023248791	11.9000256310477	8.66560258840039	11.3577055356725	-0.111047816025	-0.111047816025	-0.111047816025	-0.111047816025	NA	F	random_intercept
Zswim4	-0.0692241602381046	0.0265164638534371	-2.6106105482512	-0.121598279859091	-0.0168518623018763	0.00999221164124259	0.0049961058206213	0.999994336935075	0.488661288273121	10749	108	6.63628455749824	1	6.58371704447516	9.2637526121112	5.37519443593904	6.68517212679996	-0.0692241602381046	-0.0692241602381046	-0.0692241602381046	-0.0692241602381046	NA	F	random_intercept
Car12	-0.316126859086218	0.121077478269072	-2.61094683838463	-0.555688264525665	-0.0768804186544005	0.00999314632090082	0.00499657316045041	0.999994336935075	0.488661288273121	10748	109	6.63611793053116	1	8.87735113786514	9.05643284466807	8.91436688193034	8.80273154192969	-0.316126859086218	-0.316126859086218	-0.316126859086218	-0.316126859086218	NA	F	random_intercept
Klf16	-0.093755121082975	0.035916442201423	-2.61036771284825	-0.164696951858876	-0.0228188707975154	0.00999632374109962	0.00499816187054981	0.999994336935075	0.488661288273121	10747	110	6.63555160573504	1	9.08865717500519	9.82737479634125	8.50313867620576	9.2531868184905	-0.093755121082975	-0.093755121082975	-0.093755121082975	-0.093755121082975	NA	F	random_intercept
Edem2	-0.0891983302570003	0.0341865574625932	-2.60916386081286	-0.156723872096452	-0.0216785359920212	0.0100301521084703	0.00501507605423516	0.999994336935075	0.488661288273121	10746	111	6.62953364839264	1	7.58043600784813	10.8480630846745	6.64892791769805	8.57916047817192	-0.0891983302570003	-0.0891983302570003	-0.0891983302570003	-0.0891983302570003	NA	F	random_intercept
Pcdhb7	-0.112912107893595	0.0433131678724057	-2.60687715630077	-0.198440402292308	-0.0273061443578536	0.0101577628858164	0.00507888144290821	0.999994336935075	0.488661288273121	10745	112	6.60701787362893	1	8.81273687046126	8.5241426909723	7.65162866034889	7.83998570078159	-0.112912107893595	-0.112912107893595	-0.112912107893595	-0.112912107893595	NA	F	random_intercept
