# 2018-03-29
geneSymbol	Estimate	Std..Error	t.value	CI_2.5	CI_97.5	pvalue	up_pval	up_padj	down_padj	up_rank	down_rank	chisq	chi_df	GSE48622_intercept	GSE64398_intercept	GSE63617_intercept	GSE36237_intercept	GSE48622_FE_Disease	GSE64398_FE_Disease	GSE63617_FE_Disease	GSE36237_FE_Disease	FE_Gender	Gender	ME_model
Nsdhl	0.182200075577195	0.0513216592521858	3.55015948884067	0.0808485444491695	0.28358802731959	0.00052783548106241	0.000263917740531205	0.133343279766646	0.999999986162125	21	10858	12.0146659379671	1	9.43542077792467	7.80558693525748	7.76936653155246	9.7274608833088	0.182200075577195	0.182200075577195	0.182200075577195	0.182200075577195	NA	F	random_intercept
Dnah1	0.128608331415549	0.036275086328071	3.54536251829748	0.0569559370087193	0.200251770460074	0.00053936099156334	0.00026968049578167	0.133343279766646	0.999999986162125	22	10857	11.9744114636531	1	5.89440132187592	9.20001764126789	5.56176138537945	6.71364834176962	0.128608331415549	0.128608331415549	0.128608331415549	0.128608331415549	NA	F	random_intercept
Gm5148	0.149012835316742	0.0421831647451281	3.53251910370124	0.0656900724428103	0.232324401163152	0.000563871195924407	0.000281935597962204	0.133343279766646	0.999999986162125	23	10856	11.8916179500121	1	4.59777367874756	8.12622141096967	4.94910258070921	4.56991017045982	0.149012835316742	0.149012835316742	0.149012835316742	0.149012835316742	NA	F	random_intercept
6330403K07Rik	0.125122138103271	0.0364170010901517	3.43581663392672	0.0531505877053384	0.197033145543568	0.000791805326336475	0.000395902663168237	0.176128078564008	0.999999986162125	24	10855	11.2603440756729	1	12.3241418119828	13.4138707908239	13.6313608122129	12.9320531285455	0.125122138103271	0.125122138103271	0.125122138103271	0.125122138103271	NA	F	random_intercept
Inpp5e	0.0874326788763976	0.0255132696418043	3.42694919561138	0.0370331665778142	0.137818589628752	0.000809560942103363	0.000404780471051681	0.176128078564008	0.999999986162125	25	10854	11.219183752131	1	7.08564620311081	9.23462370131681	7.6004298230879	7.93814535028358	0.0874326788763976	0.0874326788763976	0.0874326788763976	0.0874326788763976	NA	F	random_intercept
Smarcb1	0.0670158912669697	0.0197226066278449	3.39792262409954	0.0280559615997453	0.105966216779511	0.000892357522574418	0.000446178761287209	0.186674329433933	0.999999986162125	26	10853	11.0385682419856	1	9.94510260200337	10.2409716696777	11.4589302099639	10.255980046175	0.0670158912669697	0.0670158912669697	0.0670158912669697	0.0670158912669697	NA	F	random_intercept
C3	0.435941112905805	0.129787513448646	3.35888331105363	0.179416016988985	0.692225740265592	0.00102582565534108	0.000512912827670538	0.206646879237041	0.999999986162125	27	10852	10.7803629371504	1	4.58041527893293	6.49833202097768	8.37128679757396	5.84222310604691	0.435941112905805	0.435941112905805	0.435941112905805	0.435941112905805	NA	F	random_intercept
Mmab	0.147650508191626	0.0444013377101088	3.32536170769491	0.0599292789759926	0.235333731689912	0.00113848630104544	0.000569243150522722	0.221150963978078	0.999999986162125	28	10851	10.5876007029762	1	6.56647405082197	9.2691317699584	7.53962058306192	7.71052924986077	0.147650508191626	0.147650508191626	0.147650508191626	0.147650508191626	NA	F	random_intercept
Rab7b	0.199463606944359	0.0603358079182909	3.30589104258751	0.0801814831428374	0.319116051956198	0.00120767988177277	0.000603839940886386	0.226502444033176	0.999999986162125	29	10850	10.478557884869	1	6.25598632378612	6.09732753638811	5.79612034759223	5.85739012948887	0.199463606944359	0.199463606944359	0.199463606944359	0.199463606944359	NA	F	random_intercept
Fdps	0.135150829860932	0.0417793648357908	3.23487038139826	0.0526287928438957	0.217666700125431	0.00152476180568435	0.000762380902842174	0.276439315370572	0.999999986162125	30	10849	10.0484499813479	1	10.4791914980894	11.5400634772644	10.09407286403	10.2015609921468	0.135150829860932	0.135150829860932	0.135150829860932	0.135150829860932	NA	F	random_intercept
Thtpa	0.080017596214795	0.0249095083528638	3.21233141502753	0.0308168548398204	0.129215403198535	0.00163996803331472	0.000819984016657358	0.287735036554798	0.999999986162125	31	10848	9.91433027187908	1	9.34891004144186	10.85725946523	8.76325891056641	9.29887291384144	0.080017596214795	0.080017596214795	0.080017596214795	0.080017596214795	NA	F	random_intercept
Atp5sl	0.0760118689854639	0.0238813189849023	3.18290078674124	0.0288377556627211	0.123175833563105	0.00180519557359149	0.000902597786795747	0.306826835148879	0.999999986162125	32	10847	9.73777215124866	1	7.73187365567095	10.422002993506	8.94509483456081	8.43820901159911	0.0760118689854639	0.0760118689854639	0.0760118689854639	0.0760118689854639	NA	F	random_intercept
Slc41a3	0.176338211505935	0.0555981894401689	3.17165384847106	0.0665286718828083	0.286154364362182	0.00186674700698367	0.000933373503491835	0.307673847605581	0.999999986162125	33	10846	9.67615677340521	1	7.55263162972104	6.80330460086015	6.82339103828199	8.65324254416511	0.176338211505935	0.176338211505935	0.176338211505935	0.176338211505935	NA	F	random_intercept
Trim45	0.099038530438246	0.0315944433404569	3.13468192400233	0.036627908642074	0.161435074348345	0.00210495866357631	0.00105247933178816	0.321924480437848	0.999999986162125	34	10845	9.45568327159139	1	6.57504655609442	8.44268122356051	7.15126458177695	6.48481061406316	0.099038530438246	0.099038530438246	0.099038530438246	0.099038530438246	NA	F	random_intercept
Pycrl	0.0879537203908506	0.0281588054931363	3.12348904190163	0.0323267505006858	0.143563474763169	0.00218250901102939	0.0010912545055147	0.321924480437848	0.999999986162125	35	10844	9.38933884007466	1	7.93294345377736	9.52529361978703	8.68835648802597	8.00064979373505	0.0879537203908506	0.0879537203908506	0.0879537203908506	0.0879537203908506	NA	F	random_intercept
Ndufaf5	0.0749397245179744	0.0240103292915581	3.1211452207914	0.0275153254901196	0.122361825883304	0.00219370520174293	0.00109685260087147	0.321924480437848	0.999999986162125	36	10843	9.37995848455239	1	9.37797774821474	10.5093128748291	8.80060395852818	9.32624553144671	0.0749397245179744	0.0749397245179744	0.0749397245179744	0.0749397245179744	NA	F	random_intercept
Rasal2	0.143576370706367	0.0447600982007452	3.20768667804166	0.0539822360720842	0.232979437088478	0.00228371285013065	0.00114185642506532	0.321924480437848	0.999999986162125	37	10842	9.30626727886701	1	9.86957489708435	NA	11.2262948878751	10.7172409560056	0.143576370706367	NA	0.143576370706367	0.143576370706367	NA	F	random_intercept
Fdft1	0.205201699653074	0.0642089315631962	3.19584354788881	0.0768689560258678	0.333579887154694	0.00231447654875168	0.00115723827437584	0.321924480437848	0.999999986162125	38	10841	9.28175433474648	1	11.151761686676	NA	4.97447671240926	10.8089134816833	0.205201699653074	NA	0.205201699653074	0.205201699653074	NA	F	random_intercept
Nsd2	0.279655594632414	0.0879707654668694	3.17896056886915	0.104000146801982	0.456032415846396	0.00238457700283471	0.00119228850141736	0.321924480437848	0.999999986162125	39	10840	9.22711024522122	1	9.70502402454048	NA	8.59960450679293	9.3235162487939	0.279655594632414	NA	0.279655594632414	0.279655594632414	NA	F	random_intercept
Stmn2	0.0855337100196837	0.0276963083339791	3.08827115109587	0.0308355583737161	0.140244036388866	0.00242817352643711	0.00121408676321855	0.321924480437848	0.999999986162125	40	10839	9.19394233149625	1	13.7809284897923	13.2947966426947	11.260397994647	13.10598307828	0.0855337100196837	0.0855337100196837	0.0855337100196837	0.0855337100196837	NA	F	random_intercept
Myadml2	0.182148364509451	0.0570221356129716	3.19434483734095	0.0677775944758737	0.296006069497628	0.00243347927846376	0.00121673963923188	0.321924480437848	0.999999986162125	41	10838	9.18994706343248	1	5.97033299230314	NA	6.66876983876385	6.25548682854312	0.182148364509451	NA	0.182148364509451	0.182148364509451	NA	F	random_intercept
Trpm2	0.10399991672629	0.0337438268982313	3.08204274043799	0.0373405227239776	0.170639699286347	0.00248590332384438	0.00124295166192219	0.321924480437848	0.999999986162125	42	10837	9.15093997688551	1	7.22839364740458	7.29141576005831	9.30799793628541	8.15368311334265	0.10399991672629	0.10399991672629	0.10399991672629	0.10399991672629	NA	F	random_intercept
Soga1	0.377024409988862	0.122702077041913	3.07268156398099	0.132017400801125	0.622947340605049	0.00323684690323108	0.00161842345161554	0.401291727012427	0.999999986162125	43	10836	8.66891028734999	1	7.53342977513114	NA	6.54712684772037	7.50203418106828	0.377024409988862	NA	0.377024409988862	0.377024409988862	NA	F	random_intercept
Itih5	0.217877844755265	0.0727645439499315	2.99428585583089	0.0741836392347917	0.361635734312768	0.00324633866309006	0.00162316933154503	0.401291727012427	0.999999986162125	44	10835	8.66357445042902	1	10.4379127816428	6.04406920006833	7.49372956553391	9.08651885390514	0.217877844755265	0.217877844755265	0.217877844755265	0.217877844755265	NA	F	random_intercept
Gtf2ird1	0.154529434429037	0.0522336481863704	2.95842698709602	0.0513161941871888	0.257674783100163	0.00365120862038876	0.00182560431019438	0.431622291307141	0.999999986162125	45	10834	8.44961431943393	1	7.92227968675456	8.37942177131283	9.50647461955923	8.21099918774361	0.154529434429037	0.154529434429037	0.154529434429037	0.154529434429037	NA	F	random_intercept
Tmem43	0.0787726941194212	0.026821308227099	2.936944516369	0.0257932051828944	0.131744408678427	0.00387984384927199	0.00193992192463599	0.431622291307141	0.999999986162125	46	10833	8.33921123841863	1	7.68063592405487	10.2755425932728	9.93067546048124	7.47059979921368	0.0787726941194212	0.0787726941194212	0.0787726941194212	0.0787726941194212	NA	F	random_intercept
Got1l1	0.235769515426639	0.0806075635735425	2.92490561647523	0.0765720540290695	0.394992918729645	0.00401522845888456	0.00200761422944228	0.431622291307141	0.999999986162125	47	10832	8.27691531868018	1	7.43539103466597	6.54406914473019	5.19314092960232	8.77051377771991	0.235769515426639	0.235769515426639	0.235769515426639	0.235769515426639	NA	F	random_intercept
Prmt2	0.0941408889306865	0.0320962986867526	2.93307617334525	0.0306340535862649	0.15760932460434	0.00404592338883444	0.00202296169441722	0.431622291307141	0.999999986162125	48	10831	8.26308868700961	1	11.1089167770198	12.288728670443	NA	11.4708679518214	0.0941408889306865	0.0941408889306865	NA	0.0941408889306865	NA	F	random_intercept
Tmem91	0.271465463782698	0.0929325322799341	2.92110262276058	0.0878342311853075	0.45497907560271	0.00408648685255075	0.00204324342627538	0.431622291307141	0.999999986162125	49	10830	8.2449795844739	1	5.60497917160842	8.83634131819808	7.84296920711192	6.18474883064007	0.271465463782698	0.271465463782698	0.271465463782698	0.271465463782698	NA	F	random_intercept
Ccdc159	0.111478479981633	0.0382118246616671	2.91738175208013	0.0359914777658043	0.186941384544271	0.00412104040444347	0.00206052020222174	0.431622291307141	0.999999986162125	50	10829	8.22969723826108	1	5.30292124275771	7.41669232557996	8.03809816181985	5.83180468991786	0.111478479981633	0.111478479981633	0.111478479981633	0.111478479981633	NA	F	random_intercept
AW551984	0.309174932691418	0.106145802512638	2.91273819004389	0.0995717707532888	0.519027774575421	0.00415110817327329	0.00207555408663665	0.431622291307141	0.999999986162125	51	10828	8.2165046013499	1	8.10686931365597	6.28615754660105	5.38659921851937	5.25746927569146	0.309174932691418	0.309174932691418	0.309174932691418	0.309174932691418	NA	F	random_intercept
Ldhd	0.121424496608063	0.0417210949029296	2.91038614615879	0.0389831860544596	0.203810627914776	0.00422129904803982	0.00211064952401991	0.431622291307141	0.999999986162125	52	10827	8.18608212279685	1	6.15618021520197	7.57093376289839	6.43030984550417	6.98566102542788	0.121424496608063	0.121424496608063	0.121424496608063	0.121424496608063	NA	F	random_intercept
Nacad	0.0898289318495709	0.03087919845311	2.90904350985587	0.0288308617250051	0.150812726885743	0.00422273045288411	0.00211136522644206	0.431622291307141	0.999999986162125	53	10826	8.18546708659996	1	8.20985725766179	10.1126301749149	8.66427802200148	8.27207094624997	0.0898289318495709	0.0898289318495709	0.0898289318495709	0.0898289318495709	NA	F	random_intercept
Dbndd1	0.142512128149965	0.049103436880533	2.90228418219874	0.0455116473345215	0.239485812082497	0.00431066165656843	0.00215533082828422	0.431622291307141	0.999999986162125	54	10825	8.1480867489167	1	7.40809066593953	8.18056136443371	10.4695162307676	7.69706638642965	0.142512128149965	0.142512128149965	0.142512128149965	0.142512128149965	NA	F	random_intercept
Dbnl	0.0709951358316352	0.0246118105759056	2.88459622312947	0.022374956425733	0.119600002948879	0.00454615116756348	0.00227307558378174	0.431622291307141	0.999999986162125	55	10824	8.05167861182329	1	9.06539612477213	9.06438088836511	10.4465502265436	10.1073419150214	0.0709951358316352	0.0709951358316352	0.0709951358316352	0.0709951358316352	NA	F	random_intercept
Catsperg1	0.164178598200333	0.0569291882773355	2.88390899586559	0.0515539139190413	0.276758143290203	0.00467329846457393	0.00233664923228696	0.431622291307141	0.999999986162125	56	10823	8.00171816473488	1	4.59950411404192	6.66547209533767	NA	4.70320376340201	0.164178598200333	0.164178598200333	NA	0.164178598200333	NA	F	random_intercept
Arhgap4	0.0841557190306367	0.0293230755967994	2.86994857523821	0.0262323799449645	0.142066862388296	0.00474519674166914	0.00237259837083457	0.431622291307141	0.999999986162125	57	10822	7.97407613105216	1	5.4145303879206	7.74488133474242	6.45635852763213	5.46646929209964	0.0841557190306367	0.0841557190306367	0.0841557190306367	0.0841557190306367	NA	F	random_intercept
Ccdc80	0.175955418642951	0.0613544772123105	2.86784969308885	0.0547988137200694	0.297188252158644	0.00475367040512412	0.00237683520256206	0.431622291307141	0.999999986162125	58	10821	7.97084648246025	1	7.79546901789136	7.34994055880473	7.9212455252777	6.53504780398909	0.175955418642951	0.175955418642951	0.175955418642951	0.175955418642951	NA	F	random_intercept
Idh1	0.116208584006127	0.0405616337852114	2.86498775225607	0.0361004307037584	0.196329741276565	0.00480444619792271	0.00240222309896135	0.431622291307141	0.999999986162125	59	10820	7.95161583208786	1	11.5036966914793	9.95646980578413	6.3332253702205	10.5200221900187	0.116208584006127	0.116208584006127	0.116208584006127	0.116208584006127	NA	F	random_intercept
Cend1	0.114948755351941	0.0402548908671346	2.8555227172604	0.0354547646029511	0.194480232465434	0.00493399546910611	0.00246699773455306	0.431622291307141	0.999999986162125	60	10819	7.90347372376817	1	11.864758970546	11.2832252836706	10.6830364438477	11.9894973899721	0.114948755351941	0.114948755351941	0.114948755351941	0.114948755351941	NA	F	random_intercept
Camsap3	0.0761965707175911	0.0267301329123246	2.85058704973587	0.0233969007128692	0.128987922936078	0.00502380400820461	0.00251190200410231	0.431622291307141	0.999999986162125	61	10818	7.87084973345915	1	8.13266503637754	8.11114741781672	9.37477123759283	7.900264935579	0.0761965707175911	0.0761965707175911	0.0761965707175911	0.0761965707175911	NA	F	random_intercept
Simc1	0.0940718839391132	0.0330189981384839	2.84902296382735	0.0288561982084003	0.15928898268694	0.00504129189038659	0.00252064594519329	0.431622291307141	0.999999986162125	62	10817	7.86456622626378	1	7.35168143487771	8.6086165443934	6.55468612044547	6.81193319942571	0.0940718839391132	0.0940718839391132	0.0940718839391132	0.0940718839391132	NA	F	random_intercept
Tmsb10	0.160341634678842	0.0563870937834325	2.84358749352591	0.0489763278095352	0.271719507792361	0.00512038566256215	0.00256019283128108	0.431622291307141	0.999999986162125	63	10816	7.83642200826924	1	12.4547348908123	13.274403678693	8.85274457514115	12.42635723495	0.160341634678842	0.160341634678842	0.160341634678842	0.160341634678842	NA	F	random_intercept
Pced1a	0.0668894670198208	0.0235185544386255	2.8441147262846	0.0204319344062079	0.113337001548916	0.00512300622680835	0.00256150311340417	0.431622291307141	0.999999986162125	64	10815	7.83549712306143	1	6.42701514745615	8.8377169086941	8.47728304648226	6.90163981076083	0.0668894670198208	0.0668894670198208	0.0668894670198208	0.0668894670198208	NA	F	random_intercept
Agpat5	0.0798897061184252	0.0281646043151874	2.83652861671292	0.0242734578941847	0.135544249878761	0.00521562280417342	0.00260781140208671	0.431622291307141	0.999999986162125	65	10814	7.80311559132181	1	10.3927307401048	9.25261536874549	8.98684721408292	9.41435392941052	0.0798897061184252	0.0798897061184252	0.0798897061184252	0.0798897061184252	NA	F	random_intercept
Gpr162	0.0780537545474773	0.0275701000819796	2.83110160338137	0.0235958902648079	0.132504834746406	0.00532019029969037	0.00266009514984519	0.431622291307141	0.999999986162125	66	10813	7.76725274564393	1	10.8799062587101	10.4387588346368	13.5813659952185	11.82411900822	0.0780537545474773	0.0780537545474773	0.0780537545474773	0.0780537545474773	NA	F	random_intercept
Glrx	0.0850950341062976	0.0301511829908611	2.82227845362121	0.0255398988685441	0.144644464628849	0.00545898675254124	0.00272949337627062	0.431622291307141	0.999999986162125	67	10812	7.72074491112456	1	9.81960332415267	11.5510711693698	9.69725947810951	9.46585130200436	0.0850950341062976	0.0850950341062976	0.0850950341062976	0.0850950341062976	NA	F	random_intercept
Mid1	0.345579245085417	0.122531932656835	2.82031987574417	0.103523317614418	0.587561339282651	0.00549751692615519	0.00274875846307759	0.431622291307141	0.999999986162125	68	10811	7.70804791993726	1	5.82521562058839	8.1677141810718	4.98232733072056	6.29977526344675	0.345579245085417	0.345579245085417	0.345579245085417	0.345579245085417	NA	F	random_intercept
Cdo1	0.114117750297598	0.0406529064818788	2.80712402072571	0.0338367760067898	0.194432287633746	0.0056917786374435	0.00284588931872175	0.431622291307141	0.999999986162125	69	10810	7.64538375681354	1	9.08474980560402	9.4075536165814	8.16641840575861	8.39984288132059	0.114117750297598	0.114117750297598	0.114117750297598	0.114117750297598	NA	F	random_intercept
Pnpla6	0.0758871082471755	0.027024948312118	2.8080389783076	0.0224842273904041	0.129252770506158	0.00571778916400137	0.00285889458200068	0.431622291307141	0.999999986162125	70	10809	7.63715938883726	1	8.75208951949947	9.61210016998707	9.5230642286676	8.94511650133325	0.0758871082471755	0.0758871082471755	0.0758871082471755	0.0758871082471755	NA	F	random_intercept
Map6	0.0938179955013654	0.0334092720740196	2.80814246097634	0.0277577451014431	0.159791623636494	0.00575203343269243	0.00287601671634622	0.431622291307141	0.999999986162125	71	10808	7.62638956310377	1	9.10482677629045	9.3954760954033	9.85307434178887	9.65240711526726	0.0938179955013654	0.0938179955013654	0.0938179955013654	0.0938179955013654	NA	F	random_intercept
Nek3	0.0745915599164263	0.026613195814621	2.8028035579044	0.022025652776116	0.127154231185504	0.00577855143073229	0.00288927571536615	0.431622291307141	0.999999986162125	72	10807	7.61809448552569	1	6.28770062602086	8.60914261885742	5.85503341117497	6.04970375761822	0.0745915599164263	0.0745915599164263	0.0745915599164263	0.0745915599164263	NA	F	random_intercept
Mrps10	0.103093133822383	0.0367926984265779	2.8019998051546	0.0304198062393169	0.175759847780761	0.00579305520599767	0.00289652760299883	0.431622291307141	0.999999986162125	73	10806	7.6135739799741	1	9.07942963714224	9.20141296785418	10.1063492198064	8.39779162056489	0.103093133822383	0.103093133822383	0.103093133822383	0.103093133822383	NA	F	random_intercept
Uchl1	0.0797438634991626	0.0286026505681379	2.78798859249757	0.0232429746970138	0.136231766697732	0.00604030028399049	0.00302015014199525	0.438032868780821	0.999999986162125	74	10805	7.53824042441057	1	12.9753105344297	12.8029377274347	14.4609794221835	13.3117494098769	0.0797438634991626	0.0797438634991626	0.0797438634991626	0.0797438634991626	NA	F	random_intercept
Tango2	0.0641782942912019	0.023088419779347	2.77967461197196	0.0185726895115222	0.109777900771319	0.00618433939343796	0.00309216969671898	0.438032868780821	0.999999986162125	75	10804	7.49579005802187	1	9.96249528857399	12.355724688187	11.6434256544642	9.67860943819145	0.0641782942912019	0.0641782942912019	0.0641782942912019	0.0641782942912019	NA	F	random_intercept
Ebf4	0.123392639549201	0.0445838231041866	2.76765496895249	0.0353405428390073	0.211457301521254	0.00639348139681498	0.00319674069840749	0.438032868780821	0.999999986162125	76	10803	7.43591597642968	1	6.34155497232665	7.09684868781501	5.63415506188413	5.85094256906715	0.123392639549201	0.123392639549201	0.123392639549201	0.123392639549201	NA	F	random_intercept
Rnf138rt1	0.150457779431344	0.0544002953792778	2.76575298686074	0.0429930405672005	0.257891586120266	0.00644561852255787	0.00322280926127893	0.438032868780821	0.999999986162125	77	10802	7.42130122809806	1	5.29056231243195	7.36202469640359	6.57923246475723	4.82372642803936	0.150457779431344	0.150457779431344	0.150457779431344	0.150457779431344	NA	F	random_intercept
Coq3	0.0948613389012259	0.0344399270024574	2.75440011514708	0.026843115024256	0.162889903447089	0.00664377146876719	0.00332188573438359	0.438032868780821	0.999999986162125	78	10801	7.36683640847259	1	8.43053199787725	8.21169437060352	5.1301825370838	7.99080727587893	0.0948613389012259	0.0948613389012259	0.0948613389012259	0.0948613389012259	NA	F	random_intercept
Dynlrb1	0.0608401599944509	0.0221107299097049	2.75161246340162	0.0171740422611301	0.104518320565313	0.00669346041520269	0.00334673020760134	0.438032868780821	0.999999986162125	79	10800	7.35343886442232	1	12.6639268533621	12.7465304416509	11.7968189226962	12.5642661219467	0.0608401599944509	0.0608401599944509	0.0608401599944509	0.0608401599944509	NA	F	random_intercept
Plppr1	0.14075735676783	0.0512931711619734	2.74417341683451	0.0394688559846428	0.242111662191971	0.00682982257669125	0.00341491128834563	0.438032868780821	0.999999986162125	80	10799	7.31718717732386	1	9.12035446831178	7.28302287553955	6.37735483417823	7.03437427860949	0.14075735676783	0.14075735676783	0.14075735676783	0.14075735676783	NA	F	random_intercept
Raph1	0.113548338580322	0.0404825128053579	2.804873776642	0.0326333097025817	0.19448419089114	0.00690110091362933	0.00345055045681466	0.438032868780821	0.999999986162125	81	10798	7.29853103169963	1	10.0504626398554	NA	5.02904734054217	9.94237053200895	0.113548338580322	NA	0.113548338580322	0.113548338580322	NA	F	random_intercept
Ptpn5	0.119624556157349	0.0436346827787332	2.74150168030216	0.0333966932078647	0.205788700823208	0.00693675469428358	0.00346837734714179	0.438032868780821	0.999999986162125	82	10797	7.28927285108344	1	8.75150952962032	8.89904077661131	9.51345833347353	10.0111690944411	0.119624556157349	0.119624556157349	0.119624556157349	0.119624556157349	NA	F	random_intercept
Ints7	0.125586035443065	0.0458528126553308	2.73889491550011	0.0350351654128079	0.216171493308322	0.006940458205977	0.0034702291029885	0.438032868780821	0.999999986162125	83	10796	7.28831395212669	1	9.21210175045492	9.23991554883225	7.22041168912995	8.36689929815283	0.125586035443065	0.125586035443065	0.125586035443065	0.125586035443065	NA	F	random_intercept
Hmgcs1	0.106339213139375	0.0388407517838256	2.73782582096306	0.0296325926001808	0.183064732215895	0.00696547788525207	0.00348273894262604	0.438032868780821	0.999999986162125	84	10795	7.28184961428116	1	13.5483049738624	14.1102968800433	12.7649931427025	12.8800264685033	0.106339213139375	0.106339213139375	0.106339213139375	0.106339213139375	NA	F	random_intercept
Dcx	0.162707909183006	0.0594703271774808	2.73595113572231	0.045268342402625	0.280204998509996	0.00699680011932332	0.00349840005966166	0.438032868780821	0.999999986162125	85	10794	7.27379023780063	1	8.7324971695303	8.62204371979082	7.10479245770888	6.40094110492812	0.162707909183006	0.162707909183006	0.162707909183006	0.162707909183006	NA	F	random_intercept
Hcfc1r1	0.0928629591865447	0.0339372283012182	2.73631536324407	0.0258365494167837	0.159897226366499	0.00700046457970852	0.00350023228985426	0.438032868780821	0.999999986162125	86	10793	7.27284976188531	1	12.2802304657824	7.56097340930404	10.8024996345424	12.0035373979817	0.0928629591865447	0.0928629591865447	0.0928629591865447	0.0928629591865447	NA	F	random_intercept
Trpm6	0.147787365416253	0.05402891694204	2.73533829254423	0.0410958359012459	0.254541966661334	0.00700659304723872	0.00350329652361936	0.438032868780821	0.999999986162125	87	10792	7.27127802710898	1	6.15481821002449	6.20798647148174	4.76069729289857	5.6235328809055	0.147787365416253	0.147787365416253	0.147787365416253	0.147787365416253	NA	F	random_intercept
Gpx3	0.243242603058672	0.0892291390634995	2.72604449187356	0.0670225817524703	0.419499488590061	0.0072057419446992	0.0036028709723496	0.439625995134548	0.999999986162125	88	10791	7.2209535521099	1	7.12671983088571	7.8055068844381	5.7645599481144	7.18929450987553	0.243242603058672	0.243242603058672	0.243242603058672	0.243242603058672	NA	F	random_intercept
Snhg11	0.146405209118922	0.0536939654782644	2.72666039497842	0.0403390363612704	0.252445163868335	0.00721145534913559	0.00360572767456779	0.439625995134548	0.999999986162125	89	10790	7.21953084191158	1	12.6519335824585	13.9026768030194	12.8261751848637	12.2338579589958	0.146405209118922	0.146405209118922	0.146405209118922	0.146405209118922	NA	F	random_intercept
Hexim2	0.113915065132026	0.041807463350857	2.72475429030523	0.0313021606140052	0.196471655271532	0.00727456141976637	0.00363728070988318	0.439625995134548	0.999999986162125	90	10789	7.20389280967303	1	6.55148146429651	8.15492503888315	7.62297875174548	7.02327225316139	0.113915065132026	0.113915065132026	0.113915065132026	0.113915065132026	NA	F	random_intercept
Slc9a8	0.0844289432346085	0.0313289064079178	2.69492149311891	0.0225348147694425	0.146297184358953	0.00790483585245303	0.00395241792622651	0.471091418164281	0.999999986162125	91	10788	7.05490824330791	1	6.8498478013697	8.94022383337944	8.58179370798652	7.64828130702624	0.0844289432346085	0.0844289432346085	0.0844289432346085	0.0844289432346085	NA	F	random_intercept
Atic	0.0790606997637352	0.0293803348480681	2.69093937058835	0.0210323537867916	0.137091671430896	0.0079725602321659	0.00398628011608295	0.471091418164281	0.999999986162125	92	10787	7.03962770198206	1	8.9948993680348	9.40142745637515	7.76615963228267	9.49480220215592	0.0790606997637352	0.0790606997637352	0.0790606997637352	0.0790606997637352	NA	F	random_intercept
Gdpd2	0.141155116045475	0.0525986042164544	2.68362855152185	0.0372815794371142	0.245064822505957	0.00812875657716495	0.00406437828858247	0.471091418164281	0.999999986162125	93	10786	7.00488564999137	1	7.03280724480065	7.54037949880631	5.77434517093472	5.62121067889808	0.141155116045475	0.141155116045475	0.141155116045475	0.141155116045475	NA	F	random_intercept
Slc22a23	0.0966687277827111	0.0360237949194866	2.68346874610979	0.0255116334119738	0.167814925327264	0.00815202829076518	0.00407601414538259	0.471091418164281	0.999999986162125	94	10785	6.9997679447339	1	9.49636230454812	9.58519500606369	10.7540523447154	9.01978968732188	0.0966687277827111	0.0966687277827111	0.0966687277827111	0.0966687277827111	NA	F	random_intercept
Taz	0.0551693454667088	0.0206015218021174	2.67792573755589	0.0144710563860475	0.0958542366648945	0.00828995281064602	0.00414497640532301	0.471091418164281	0.999999986162125	95	10784	6.96974027971012	1	9.13726026309893	10.3799276621122	9.46025494928656	9.42772869874195	0.0551693454667088	0.0551693454667088	0.0551693454667088	0.0551693454667088	NA	F	random_intercept
Pla2g6	0.124795197011226	0.0466195598826703	2.67688492395261	0.0326974236846192	0.216860676114327	0.00831490644305405	0.00415745322152702	0.471091418164281	0.999999986162125	96	10783	6.96436224015037	1	7.66322704946685	7.1873174937904	8.39677821758202	8.29314465084905	0.124795197011226	0.124795197011226	0.124795197011226	0.124795197011226	NA	F	random_intercept
Harbi1	0.0974081058558613	0.0357231230140518	2.72675224440891	0.0260353753458233	0.168855317083327	0.00846386851813051	0.00423193425906525	0.473549523606284	0.999999986162125	97	10782	6.93259733234555	1	6.34657914283275	NA	6.09729922761322	6.48059198741998	0.0974081058558613	NA	0.0974081058558613	0.0974081058558613	NA	F	random_intercept
Gale	0.114627501007912	0.0431091082625173	2.65900886443478	0.0294723639789285	0.199765464277534	0.00873777219964183	0.00436888609982092	0.473549523606284	0.999999986162125	98	10781	6.87565512654306	1	7.26988838851157	7.83878423181086	10.5743512237091	7.52936226764608	0.114627501007912	0.114627501007912	0.114627501007912	0.114627501007912	NA	F	random_intercept
Evpl	0.275944272816499	0.101472075789102	2.71941093813845	0.0729286441155275	0.478662433514338	0.00874859077952876	0.00437429538976438	0.473549523606284	0.999999986162125	99	10780	6.87344370407386	1	5.65029587925022	NA	8.34197858647422	6.00963294433797	0.275944272816499	NA	0.275944272816499	0.275944272816499	NA	F	random_intercept
Prtn3	0.175201895258774	0.0660059534223908	2.65433474064994	0.0448633205603779	0.305651240211555	0.00881772829669237	0.00440886414834618	0.473549523606284	0.999999986162125	100	10779	6.85937709388175	1	6.05560584435876	6.15255946356071	5.14761511078122	5.80176142875571	0.175201895258774	0.175201895258774	0.175201895258774	0.175201895258774	NA	F	random_intercept
