#2018-03-29
#
##-------------------------------#
### GENERAL INFO
##-------------------------------#
#Annotation file is /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results///platforms//GPL1261
#No probes removed from annotation.
#Expression data file: /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results//AD_mouse_model_project/data_and_QC/GEO_data/normalized_matrix//GSE48622_RMA_normalized.data.tsv
#No probes removed due to missing value.
#
#number of rows: 45101
#number of samples: 16
#Factor: Genotype (4 levels): APLP2_KO: n=4, APP_KO: n=4, N_dC_KO: n=4, WT: n=4
#Factor: OrganismPart (1 levels): Hippocampus: n=16
#Factor: Gender (1 levels): M: n=16
#Factor: Timepoint (1 levels): 2_months: n=16
#
#
### Model test for factor: Genotype
#p-value: 0.00185810259124436; Statistic: 10.6778138012394; Expected: 7.10935249061018; Std.dev: 1.0210957622975; #Cov: 45101
##-------------------------------#
### Sample Outliers
##-------------------------------#
#Sample outlier defined by 2 sd away from mean sample to sample correlation. 
#No outliers detected
##-------------------------------#
### LIMMA DE ANALYSIS
##-------------------------------#
#2018-03-29----Dataset: GSE48622
#Imported R objects: /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results//AD_mouse_model_project/data_and_QC/all_data/explore_data/analysis_mode/GSE48622/results/GSE48622_objects.Rdata
#
#
##-------------------------------#
# MODEL INFO
##-------------------------------#
#Factors for limma analysis: Genotype
#Model: model.matrix( ~ Genotype, data = array_design)
#16 samples, 45101 probes
#coefficients: (Intercept), GenotypeAPLP2_KO, GenotypeAPP_KO, GenotypeN_dC_KO
#q value threshold:0.1
#Factor: Genotype; baseline: WT, coefficient: GenotypeN_dC_KO
#  DE genes: 254, up: 58, down: 196
#GSE48622_N_dC_KO: original input has 45101 probesets; mapped probesets: 29960; probes mapped to multiple genes to be removed (except for insulin): 631; genes with multiple probesets are BH corrected. New data has 17681 genes.
GSE48622_N_dC_KO	GeneSymbols
0.598052522051653	1810006J02Rik
0.598070796360791	Nln
0.598131966882987	Csmd2
0.598225673532033	Amotl2
0.598305273030569	9330159M07Rik
0.598356008018719	Ets1
0.598414307439044	4930502E18Rik
0.598441578749745	Kif5b
0.598456194836855	Golga2
0.598492462985139	4933432I09Rik
0.598634493352946	Muc5ac
0.598799953345009	Zcchc3
0.598802748967269	Frrs1l
0.598891294247246	Zfp217
0.598925039236489	Tssk6
0.598961600565245	Ugt2b37
0.598979638365707	Zfp189
0.598981726414019	Dpy30
0.599034646478285	Fam89a
0.599059271618967	Carmil1
0.599170493807254	Gm2a
0.599257432766106	Osbpl2
0.599290088969856	Hist1h1t
0.599296605990137	Mrgpra1
0.599410945659338	Ncoa2
0.599451946482919	Ndufa4
0.599573513895903	Rab5a
0.599779272009622	Acp5
0.599833736212613	Zfx
0.599856747028599	Nkain4
0.599900957405556	Bcl11b
0.600010660307188	BB031773
0.600070512540705	4933400F21Rik
0.600071611298681	Rsl24d1
0.600074260647687	Glb1
0.60014979883513	Gm5142
0.60016714065365	Alox8
0.600194736826062	Nme1
0.600364966025133	Tfec
0.600385773600331	Zfp800
0.600490871203985	Tab2
0.600499177526416	Wdr60
0.600562305483858	Dgcr14
0.600581456477928	Smg5
0.600623363646905	Ube2i
0.600862293820696	Adgrg1
0.600987231502401	Mapk1ip1
0.601144073939749	Rfx3
0.601212585558891	Nfe2l1
0.601305039616171	Nts
0.60134841794193	Chst4
0.601408166677244	Tmem89
0.601485844152493	Psmd6
0.601499137461701	Cep85
0.601529160579611	Mmel1
0.601647966495384	Nono
0.601664526107707	Acta1
0.601721026325894	Pbx2
0.601890833595501	Chrna7
0.601921976819585	4930545H06Rik
0.601958906592414	Adgrd1
0.602056231090281	Lonrf2
0.602246625899957	Zfp668
0.602265650807042	Sqstm1
0.602349776840454	Bsn
0.602436249361832	Rpl5
0.602651127347237	Zbtb22
0.602655951049784	Washc4
0.602666900272395	Pigm
0.602687784337022	Aspscr1
0.602842029588983	Stau2
0.602878388780259	Hdac3
0.602986769452802	Preb
0.603000497186086	Pin1
0.603011673433619	Zfp932
0.603076326202419	Lin9
0.603103667075849	Agpat1
0.603143776707412	Cdkn2aip
0.603268742347361	Rspo2
0.603324694413691	Zfp42
0.603376726031714	Ankrd45
0.603411639435776	Gls2
0.603471069890387	Alkbh3os1
0.603478018396846	Ppie
0.60349942839142	Zfp563
0.603531371759255	Atp23
0.603584803441719	Eml3
0.603823265254912	Dtnb
0.603871556003946	Ublcp1
0.603951586890152	Prep
0.604015831552734	Gpr84
0.604198310664496	AY512915
0.604223562782411	Tbccd1
0.604257375259083	Rasd1
0.604457898039862	Apobec4
0.604510472365441	Exoc1
0.604513092523214	Tsga10
0.604568386479832	4930480K15Rik
0.604672875872374	Aasdhppt
0.604673883578012	Abhd15
0.604802838469818	Pprc1
0.605046789567633	Maoa
0.605055548814704	Lgr6
0.605204899730826	Surf6
0.605290249994589	Dusp15
0.60530422525643	Patj
0.605609298008253	Thoc3
0.605812656530293	Trappc3
0.605849589882447	Tma7
0.605877622949361	Zfp942
0.605916828610281	Apaf1
0.606034876397168	Cadm4
0.606086846169671	Tbk1
0.606535206573575	Brms1l
0.606677349248562	Ninl
0.606879713718279	Zfp653
0.606936560913347	Cckar
0.606939977806643	Triqk
0.606940450457444	Qprt
0.607144026909409	E2f2
0.607225403150514	Tceal8
0.607241266095565	Mesdc1
0.607279378400798	F9
0.607289177923247	2010107E04Rik
0.607309968659733	Asphd1
0.607396742072443	1810018F18Rik
0.607547046125501	Ngf
0.607611883761449	Amelx
0.607625099514363	Tmem252
0.607647471232912	Defb41
0.607664221951173	Lyzl6
0.60772205030563	Nelfa
0.607795654090787	Atp13a5
0.607827263917523	6330415G19Rik
0.607847337930473	Taf9b
0.607908908023555	Atp5g3
0.607949512788658	Nudt19
0.608008351914879	Adcyap1r1
0.608008726596641	4933427E11Rik
0.60802978003419	Vdac3
0.608094461415557	Jhy
0.608277818320202	Nap1l1
0.608371013416326	Prpf19
0.608376342675338	Ascc3
0.608535243524703	Actn2
0.608572648430628	Sema4c
0.608620575317693	Mmp17
0.608625360893318	Med10
0.6086356110116	2900092C05Rik
0.608642583087096	Klhl42
0.608678822904104	Tmem238
0.608896664046062	Afg3l1
0.608985890704208	Trpm8
0.609130298961114	Eps8l3
0.609222699062648	A230009B12Rik
0.609230092050322	Fgf14
0.609270948495362	Gdap1l1
0.609292964962624	Cyp2b10
0.609514243035859	Ccdc63
0.609545536618907	Nfx1
0.609606500037215	Foxk1
0.60961273966921	Nsf
0.609650418885328	Myo1g
0.609667543226239	Sirt3
0.609693860033054	Heatr1
0.609764575699913	Arhgdig
0.609786552764017	Fam228a
0.610131273113476	Top3a
0.610162551839149	Spata25
0.610180399689756	Celsr1
0.610197205707958	6820408C15Rik
0.610204578503496	H2-DMb2
0.610300841748699	Htt
0.61031924745002	Nlrc3
0.610398659201659	Rassf7
0.610411210546436	Hhipl2
0.610453894654637	5430427O19Rik
0.610570368401003	Eif4g1
0.610612991360527	Fbxl12
0.610634140722641	Adam33
0.61064378229101	Cilp
0.610712974036519	Klc3
0.610724623107631	Ybx2
0.610793443286627	Plbd1
0.610909510622217	Phpt1
0.610971486155467	Rasgrp4
0.611041139983617	1700016H13Rik
0.611113258754803	Txnrd2
0.611185649574743	Ssh3
0.611242975960041	Klk5
0.611407558477577	Scly
0.61150345546253	Gm19461
0.611609319767332	Sesn1
0.611719820196226	Plag1
0.611725371812217	Zfp92
0.611850386722859	Ccr7
0.611927074781807	Snx30
0.61198210378635	Gm266
0.612048687968974	Efcab3
0.612064808204194	Fgf10
0.612067502742799	4930522H14Rik
0.612168361118242	Polr2b
0.612221864175082	Atp6v1e2
0.612231338586696	Morc1
0.612382246722357	Slc25a47
0.612423837576165	Tex26
0.612469549278617	Sap30
0.612511129954875	Prune2
0.61276346937629	Pax5
0.6128226808329	Cd3g
0.612871928137524	Eno2
0.612878840992668	Tipin
0.612890341470883	Ppat
0.612930546044058	Khnyn
0.612953713665133	Ppp4r3b
0.612993477406187	Gm16386
0.613118502219003	Atp5b
0.613249996850307	Slc4a1ap
0.613343104047451	Lag3
0.613349790962345	Rbm34
0.61340701406621	Arhgap12
0.613473063823869	Ttc14
0.613505962268559	Ankrd54
0.613764574817535	Smap1
0.613799311368573	Cldn18
0.613824089198254	Xk
0.614020946374368	Dpp9
0.614230951719317	Mbtps1
0.61427766196375	Atp8b2
0.614327014105657	Cfp
0.61434332365949	Mpz
0.61437145285563	Fmr1nb
0.614420809229404	D430042O09Rik
0.614425581113877	Bfsp1
0.614474284583661	Kdm4c
0.614515491968405	Shf
0.61461226830323	Ucp3
0.614666036416865	Hist3h2ba
0.614847875663633	4930579G18Rik
0.614862501716575	Lig3
0.615007159306846	Lrrc1
0.615054981716526	Agap1
0.61511461274571	Nprl3
0.615238994178476	Mlc1
0.6152745571702	Inhba
0.615319333398712	1700100I10Rik
0.615435787175861	St3gal1
0.615458620062144	Ccer1
0.615482961270758	Zswim2
0.615537112136957	Lrrtm2
0.615718729351757	Pigu
0.615720918285257	Fmo1
0.615837083272647	Eif6
0.615838484790938	Arhgap17
0.616080826285583	Slc12a9
0.616136443277236	1700022A22Rik
0.616168840912355	Slc25a18
0.616180783468368	Lrrc45
0.616207030159642	Nt5dc3
0.616247231254411	1700129C05Rik
0.616487861443953	4930524B17Rik
0.61657095238467	Ptgds
0.616666700516593	Zfp955b
0.616792771665278	Sp1
0.616820448656343	Slc38a3
0.616828359675143	A830052D11Rik
0.617033059333232	Pou4f2
0.617151349961713	Tcte1
0.617189599764976	Myh2
0.617222283936051	Papd5
0.617238547759495	Mapk7
0.617325616021428	Dgkz
0.617343325098881	Gsdmcl-ps
0.617362493399278	Miga1
0.617438657651921	Hes6
0.617572824179361	Ctrc
0.617648043727101	Gripap1
0.617722329039332	Wdr75
0.617790576655824	Mrpl12
0.617815463132599	Trmt61a
0.61790279979033	Mylk2
0.617984768477908	Zcrb1
0.618199389608282	Bap1
0.618335151509713	Agtr1b
0.618347271716454	Foxh1
0.618359264731513	Ppp2r5b
0.618416990196238	A230001M10Rik
0.618514314267038	Slc5a8
0.618516988506648	Erlec1
0.618599102791292	Socs7
0.618655099260356	Gjb2
0.618904030581515	Fthl17a
0.618942718119353	Dnajc4
0.61895642627642	Akr1a1
0.619066116437021	Gcnt3
0.619167087729862	Kdm5a
0.61919462610748	Dusp22
0.619207492494608	2510009E07Rik
0.619336350809643	Morc3
0.619406905133532	Srm
0.619477829544138	4933436I01Rik
0.619516191691081	Gas8
0.61953553613251	Lrrc42
0.61953813020852	Pan3
0.619580676936911	Sprr2d
0.619658129750994	9530002B09Rik
0.619765181153467	P2rx3
0.619842809387426	Lncenc1
0.619962020979745	Chmp2b
0.619981763544214	Klhl28
0.620017345276819	Slc12a6
0.620031471164867	Atp10a
0.620252277581909	Klk9
0.620283589725799	Qk
0.620315349118349	B3gat3
0.62045004200472	Rnasek
0.620457319738196	Cebpb
0.620474744206663	Nsl1
0.620486145033758	Tnfaip8
0.620513341380692	Ranbp2
0.620743521511592	Grasp
0.620745815485855	Rnf25
0.620836554578807	Tmem214
0.620984808005774	Mir8102
0.621003882269207	Pqlc1
0.621145761440689	Vmn1r15
0.621209464709415	Taar1
0.62133924528402	4930448F12Rik
0.621347724403448	Zfp444
0.621385044604718	Rlf
0.621409524238599	Dkkl1
0.62145371462372	Fam229b
0.621483454182784	Ptpn23
0.621578143698957	Uqcrc2
0.621617250305843	Amz1
0.621812017249545	Fbxl17
0.621868894257158	Clnk
0.621873496106751	Slx4
0.622032766540632	Srsf11
0.622104245684744	4930459C07Rik
0.622125086755005	Alkbh2
0.622129579540947	Obp1a
0.622240351399477	Olfr66
0.622257505784328	Slc17a5
0.622275546310968	Cnnm3
0.622325042649187	Kansl3
0.622350373989146	Vps53
0.622352661993375	Polr3d
0.622387974240416	Rhou
0.622393312335219	Tex12
0.622435206273707	Mkrn2
0.622439594945145	Spns3
0.622485405008881	Vamp4
0.622498146761018	Atg10
0.622648212307713	Prkd1
0.622652817666644	Mdrl
0.622708518552724	Jazf1
0.622846077954302	Pla2g2c
0.622856593091386	Atp5sl
0.62292316414661	Nit1
0.62294861221507	Rbp3
0.623184914295517	Lmntd1
0.623299373548311	Prm1
0.623541797622469	Mid1ip1
0.623615416471602	Tcf25
0.623651807288016	Miip
0.623849598772979	Zdhhc1
0.623901235257894	Cfap20
0.624101249622012	Pam16
0.624128880997861	Cd70
0.624135571575134	Slco6c1
0.624161797695152	Adra2b
0.624215311144885	Sart3
0.624277811754241	Ncoa5
0.624294988558589	Zfp541
0.624326211402039	Wrnip1
0.624427007616147	Farsb
0.624514216137534	Rasgrf1
0.624548394439921	Bod1l
0.624592015547396	Tmsb15a
0.624728229207875	3632454L22Rik
0.624761941987042	Adcy9
0.624826253878743	Hrnr
0.624844994247804	Nxpe2
0.624922058857489	Anapc11
0.624965922581031	4930442J19Rik
0.625104602434921	Add2
0.625194236676391	Fshr
0.625216690506946	H2-Q5
0.625249373242696	Syndig1l
0.625348619678328	Slc29a3
0.625423852563112	Ftsj3
0.62542924589685	Atp6v0b
0.625509827747602	Slc25a28
0.625690708488185	Fam107a
0.62600977381421	N4bp1
0.626016822211901	Izumo3
0.626050106275498	Zc3h7a
0.62606550806362	Lsm5
0.626092962553179	Cd163
0.626171706579335	Cep152
0.626179115322624	Slc44a3
0.626248506759672	Safb
0.626297195783693	Zfp334
0.626412663734384	Lama4
0.626538230107258	Tnip1
0.626587052258884	4930513N10Rik
0.626649199853104	2310016D03Rik
0.626710125605059	Mir425
0.626724214297603	St14
0.626727700159595	Esco2
0.626732777822395	Csf2ra
0.626744207641663	Fads1
0.626827533637465	Slc36a3
0.626931454725522	Taf2
0.626943043506919	Vgll4
0.627028614463535	H2-T24
0.627056896452137	Hoxd1
0.627065645127379	Pfas
0.627115228526867	4930568D16Rik
0.627135342041752	Polr1e
0.627240216649434	Smco1
0.627328042779914	Scarf1
0.6273968546639	Atg16l2
0.627554485724548	Kif14
0.627594481442486	Tmem175
0.627606253218653	Batf2
0.627621627661424	Dao
0.627655955812713	P2rx2
0.627723428507484	Ipo5
0.627741095537174	Nsmaf
0.627871493551194	Fbxl2
0.627909227787044	Gm19277
0.627945371165791	Eri3
0.627947241188773	Nrtn
0.62795236777614	Csf3
0.627957517491453	Cst6
0.62797907890687	Sele
0.62802643584824	Dstn
0.628093937703259	Krtap17-1
0.628106957618226	BC055324
0.628221464213878	Cnr2
0.628255319627138	Xpnpep1
0.62826243706863	Mrps9
0.628265837834772	Iqcc
0.628502768616545	Id2
0.62855425615963	Tmem100
0.628601035491601	Cdk5rap1
0.628631618996849	5830411N06Rik
0.628641899609331	Tgfbr3l
0.628734240065313	Dgkq
0.62889906497249	Uba1
0.628990591351707	Acaca
0.629046801999631	Cdca5
0.629160380415762	Defb29
0.629249448216872	Tceal1
0.629347405869983	Ctc1
0.629419431118644	Itga9
0.629473610987248	Atat1
0.629488386135611	Eef2
0.629572687739045	Slc26a2
0.629686018510689	Nubpl
0.629737121411771	S100a3
0.629805760606013	Tsga13
0.62989341205546	Pkhd1
0.629901653405432	C8b
0.629903342583955	Cyp2r1
0.629999482816645	Xylb
0.630096261076106	Alx4
0.630135195392134	Txn1
0.630163673166105	Tagln3
0.630245382916018	Top2a
0.630421907173058	Slc15a5
0.630501805158596	Zfp474
0.630573751900828	Pdap1
0.630576314056186	Zfp974
0.630655821338977	4930563E18Rik
0.630766094576439	Cpxm1
0.630790537786179	Erbb2
0.630932440676212	Thsd7b
0.631026868977439	Coro7
0.63143339972716	4921515E04Rik
0.631604249747258	Sema4f
0.63163373563271	Mtfp1
0.631796104277755	Zic4
0.631853865612724	Rbm17
0.631858783078617	Rab11fip5
0.631862808013614	Grrp1
0.63188701292623	Lmtk3
0.631887560378701	2810408I11Rik
0.631934427093619	Pa2g4
0.631935554559673	Bivm
0.6320274197012	Prrt1
0.632204472411873	Sos1
0.632217357939103	Eif3b
0.632504328779312	Acer1
0.632512961355299	Pantr1
0.63256661380751	4930503B20Rik
0.632570755124276	C1qbp
0.632635779998273	Smug1
0.632654461627201	Dhx38
0.632727546386513	Bhlha9
0.632757384842033	Gpr65
0.632837546901796	1700109K24Rik
0.632893020690879	Eomes
0.633056012545379	Gatad1
0.633133436908888	Cdkn3
0.63319946707191	Sbno1
0.633383529721797	Hs6st3
0.63338414258123	Abr
0.633384515567979	Ccdc73
0.633395401010597	Rnf11
0.633437103366383	1700023F06Rik
0.633439992294778	Pyroxd2
0.633534513759648	Asrgl1
0.633552538598288	Lrrc40
0.633569591597639	Maneal
0.633612778401051	Ptgfrn
0.63369133593755	Iqcb1
0.633724368846357	Asb18
0.633763128561007	9330175E14Rik
0.633911340632228	Lhx1
0.634006122415011	Them7
0.634012813347175	Ces2b
0.634081696418074	Eif4e3
0.634181740713609	Usp5
0.634181902424729	Usp38
0.634214861166057	Kctd5
0.634290680809895	Zfp593
0.634323558084913	Arhgdia
0.634419184481882	Svs3a
0.634421586673962	Psmd11
0.634426876497589	Lyrm2
0.634457097162527	Cadm1
0.634459109734241	AI504432
0.634471546994065	Dync2h1
0.634550252975903	Hsdl1
0.634571733642052	U2surp
0.63470765645141	Ccnl1
0.634709028883677	Lias
0.634713312059859	Elfn2
0.634925232996327	Hexim1
0.635027525446332	Farsa
0.635035652409983	Lbx2
0.635113761112287	Tmem45b
0.635173630706984	Psmd9
0.635194873677929	Nanog
0.635204538914873	Prox1
0.635259959792017	Smap2
0.635327127236813	Eva1c
0.635426283679898	Pls3
0.635435832910236	Kansl1l
0.635685203897815	Eif2ak3
0.635694149573866	Cldn3
0.635743512382003	Kcna6
0.635744778483778	Zfp280c
0.63594958950665	Sephs1
0.635963184578574	Ireb2
0.636066183234977	Epn1
0.636200824625866	Gnat1
0.636210814573178	1700034J05Rik
0.636358589205145	2210406O10Rik
0.636461652730222	Stoml1
0.63652633975614	4931428L18Rik
0.6365496233815	Scaf1
0.636580632629948	1700010I14Rik
0.636619606170471	Mrap2
0.636688258055922	Lypd3
0.636747308783664	Nox4
0.636796473056956	Rasa1
0.6368105043268	Scube1
0.63693617380189	Zfp2
0.636978504874643	Exosc6
0.636982361895783	Nup153
0.637105202750757	Champ1
0.637272403075259	Snip1
0.63740855310832	Prdx6b
0.637485885629226	Fam181b
0.637603144301313	D2hgdh
0.637641905685874	Arf1
0.637687194144146	Pth
0.637819863100361	Sfmbt1
0.637868698494982	Dkc1
0.637940586797747	Polm
0.637959668752367	4930402F06Rik
0.638044892375897	Sftpa1
0.638097122187505	1700030F18Rik
0.638289817769676	Usp2
0.638366959041956	Bcl7c
0.638408262590039	Eif5a
0.638539222090713	Tyms-ps
0.638671317413961	4930444P10Rik
0.638812094664349	Cd209d
0.638885181639175	Pgm5
0.638907751215302	Alox15
0.639052789321617	Recql
0.639094024379178	Zfp937
0.639188362920029	Zmynd8
0.639212494527988	Gja8
0.639243326709876	Larp4
0.63926618228708	Tead2
0.639386325849862	Gli2
0.639459844587065	Sgf29
0.639587973638022	Kirrel3
0.639755709410035	Dap3
0.639798088331316	Tshb
0.640033500742365	Nhsl2
0.640044571288312	Myod1
0.640082043572237	Mcu
0.640116427486839	Lypla2
0.640171732537264	Mvk
0.640246074404198	Hmgxb4
0.640554721431391	Efr3b
0.640610304665879	Sfpq
0.640665064338912	Foxj2
0.640681223228263	Napsa
0.640719339464413	Gjd4
0.64088932789488	Pdss1
0.64093583480014	Ppic
0.64099660062569	Zfp524
0.641015451312629	Tial1
0.641032149615995	4930503E24Rik
0.641036623723138	Akr7a5
0.641128288664643	Ppp1r15b
0.641171857373766	Ctbp2
0.641410109365025	Ccdc57
0.641625704173235	Cfi
0.641713368376058	9230112D13Rik
0.641739559244075	Ispd
0.641944174849787	Slc25a37
0.641975449245862	Uqcrc1
0.64207004428481	Mki67
0.642089753185526	Rho
0.642160014506187	Dcun1d3
0.642210436039812	Usp9x
0.642333296791833	5031439G07Rik
0.64241929759766	Exoc7
0.642450078387974	Bzw1
0.642506565708419	Arhgef39
0.642531314932568	Clcn3
0.642612743975146	Tnni3
0.642630632142562	Klrk1
0.64264397333896	Agap3
0.642662485712212	5430416N02Rik
0.642676932300544	Trappc12
0.642686777797477	Barx1
0.642854949626558	Wdr7
0.64290360229511	Ralbp1
0.642932437068345	Cdk2ap1
0.642946069334695	Slc25a33
0.642972612233328	Car4
0.642974905413942	Asxl1
0.643005108969835	1700054K19Rik
0.64317112252326	Col15a1
0.643350593218142	Adra2a
0.643454933138156	Il17re
0.643458888631573	Gm12863
0.643465308524288	Tbx6
0.643561770874557	Rad51
0.643581640299869	Lars2
0.643705695090749	Kdm2a
0.643711759580962	Hnf4a
0.643712442546413	Avp
0.643720231119034	Nlrp9b
0.643961854983198	Rnf38
0.643993107592823	Trim6
0.644007991200412	Smok3a
0.644080002286746	Lemd2
0.644085980195612	Sars
0.644098466679808	Agrp
0.644100229705531	Dnal1
0.644269167773201	2610524H06Rik
0.644288513961094	Pptc7
0.644299816146518	Pdha2
0.644371205359186	Npm1
0.644432695677398	Ppm1k
0.644475946424535	2310079G19Rik
0.644496183384374	Rtbdn
0.644568284149563	Iqsec1
0.644571534387594	Gm14204
0.644712685411813	Pabpc4
0.644833053428241	Cep78
0.64484592803071	Gcsam
0.644870923446253	Gdpd5
0.645088883604727	Elmsan1
0.645115816407736	Sigmar1
0.64516008152163	Gatsl2
0.645201965741826	Cyp19a1
0.645445287828678	H19
0.645460415053564	Oog3
0.645496873583749	Ccl22
0.645577943254784	Ubiad1
0.64558390175992	Zfp105
0.645738129894205	Actrt2
0.645884556972552	Zfp955a
0.645974736430957	F13b
0.645987141395198	Olfr1509
0.646136154161292	Numa1
0.646218441597938	Yy1
0.646239207279027	Magea6
0.646257807864753	Cnfn
0.646435949856806	Gm438
0.646453227415436	Tmem39a
0.646738093912067	Creg1
0.646773070725049	Dhodh
0.646786153230726	Ndufc1
0.646850009616718	Cbfb
0.647077997220119	Sod1
0.647114800129212	Krtap13
0.647178224549799	Slc22a1
0.647218337186044	Usp37
0.647270349029999	Flnb
0.647294220182942	March1
0.647349953305658	Lyg1
0.647463838318608	Slc39a5
0.647485719002033	Zfp407
0.647505015284027	Lonp1
0.647598396500244	Crat
0.647643218172474	Angptl6
0.647667589110614	Zfp341
0.647732497654017	Dnase1l2
0.647755670594204	Trem1
0.647759241251102	Ghrhr
0.647829844498177	Adcy10
0.647883272764302	Prom2
0.647952319866712	Prdx3
0.648045085581407	Epha5
0.648149718679469	Chd8
0.648252183212136	5430419D17Rik
0.648427563828082	Ndufb6
0.648475388498172	S100a14
0.648637910861319	Ssb
0.648765933616696	Ceacam12
0.648827218526368	Sh2d2a
0.648876148612978	Tdrd1
0.648973792126383	Nfatc1
0.649144588308367	4732491K20Rik
0.649307595334189	Dkk3
0.649322159148703	Clec7a
0.649360403699694	Skor1
0.649377997493605	Ctsf
0.649488673361494	Fblim1
0.649539850522844	Ddah2
0.649615573928724	Piwil1
0.649646181817223	Retnla
0.649673008704452	Ywhag
0.649675317276112	Zfp109
0.649763505763264	Ceacam18
0.649773147457399	Zfp612
0.649823826103689	Map2k7
0.649831937633125	Amph
0.649952638641191	Gabra4
0.649999255343706	Pias4
0.650052572359791	Spice1
0.650164287332181	Dnah8
0.650173980729366	C230014O12Rik
0.650174292945932	Dmrt2
0.650212606567035	Rab26
0.650361106434989	Pbp2
0.650518519801659	Zfp566
0.650668028948176	A830010M20Rik
0.65084093790289	1600014C23Rik
0.650842692527499	Rac2
0.65095460300137	Gcc1
0.651053971984397	Aloxe3
0.651088280447345	Arhgap32
0.651099187045394	AU015836
0.6511627385686	Smim13
0.651245152796466	Foxp3
0.651254988083882	Ddx49
0.651313793288585	Zwint
0.651605767882744	Lamc1
0.651941630260823	Pabpc1
0.651974130098293	Fut10
0.651988338655275	Uchl1
0.651988667813488	Zfp369
0.652034381554965	Unc80
0.652156824638811	S1pr4
0.652223487911777	Rad23b
0.652480430956192	Spib
0.652516298280815	Fgl1
0.652665678545129	Otop1
0.652679271645524	Slc4a8
0.65275833539735	Zfp644
0.652783129633361	Cthrc1
0.652794809483191	Gjc1
0.652804103829291	AF529169
0.652851619952358	Porcn
0.653033086735845	C1qtnf6
0.653041507699685	Pigs
0.653169339030432	Tpp2
0.653194424935053	Plin2
0.65319516248051	Hoxa1
0.653224944166255	Sde2
0.653261906225712	Chtop
0.65331129981638	Trmt1l
0.653432322823732	1700074P13Rik
0.653433349523069	Mbl2
0.653597231713876	Chtf18
0.653633128073885	Dip2b
0.653682046487971	Cct8
0.653749615547271	Plpp5
0.653757585219617	Smpx
0.653819468880475	Sdc4
0.653829067107785	Hpn
0.653873915189367	Zfp687
0.653886583708531	Akr1c14
0.654005881399136	Med22
0.654045241352179	1700125H20Rik
0.654252521780613	Brd8
0.654298592167263	Vmn1r25
0.654426743743537	S100pbp
0.654460899856642	Spata21
0.65458409281887	Zfp451
0.654628351531676	1600010M07Rik
0.654744127208342	Gzmf
0.654760172068449	Gata6
0.654817481078499	Ccdc93
0.654871905627785	Vav1
0.654909712217172	Sik2
0.654948544137245	Gm6787
0.654949218162949	Itgb2l
0.655032129515042	Rit2
0.655141817548097	Uts2r
0.655191882601362	A1cf
0.655196114948669	Slc9b1
0.655258523005774	4930465K10Rik
0.655433187200675	Krt35
0.655459257382748	Galnt18
0.655572112956479	Ssbp4
0.655621043466075	Piwil4
0.655626653038351	Cdh18
0.655639161775617	Gm6297
0.655694428055335	Zfp111
0.655901890810837	Actn4
0.655951207688821	Zc3h10
0.656042085829083	Casc3
0.656057518078071	Khdc1b
0.656063788116953	2610318N02Rik
0.656073886369222	Dolk
0.656183690244381	Pdgfra
0.656376593083115	Rfpl4
0.656462817680286	Asb10
0.656465544221003	Ror2
0.656667273551752	Ttpal
0.656883508133282	Timd4
0.656936580701047	Rnf146
0.65701701799714	Srpk1
0.657023026424003	Tmsb4x
0.65715394089641	Pus7
0.657277903118111	1810021B22Rik
0.657322379281128	Krt5
0.657369168313237	Psmc1
0.657469815950178	Uspl1
0.657544102751922	Slfn3
0.657545464861361	Tlk2
0.657591673677756	Tubg1
0.657601830000862	Slc35a5
0.657665779919555	Bcr
0.657733902941323	Nkg7
0.657882639212264	Ints5
0.65805451582376	Treml2
0.658093536918712	Gm4850
0.658117332287544	Rere
0.658160294762549	Thoc7
0.658167834314228	Ccnb2
0.658270360752409	Mapk1
0.658288310768228	Emc4
0.658340967674628	4833417C18Rik
0.658374747213948	Hdhd2
0.658439325239233	Adh6-ps1
0.658486103310174	Dydc1
0.658582102997764	5330439B14Rik
0.658696143604828	Atp5a1
0.65888760145594	Cahm
0.658935853893947	Fbxw5
0.659081545892837	Gstm3
0.659128811784708	Zfp160
0.659170085037982	Vldlr
0.659189704120929	Tmem236
0.65940904854645	Cdrt4os1
0.65941184222477	Fut4
0.659486346689506	Cstf3
0.65951202052668	Slc30a3
0.659536191329968	Psmc4
0.65954289954624	Fam131b
0.659617235162719	Tapt1
0.659623756981168	Csf2
0.659767200552671	Stx5a
0.66000833812096	Umps
0.660042424995441	Gpa33
0.660138254854666	Pcgf5
0.660178394391966	Ugcg
0.660205027235877	Wbp1l
0.660412901411759	Calhm2
0.660533098927924	2310040G24Rik
0.660549409632902	Lrpap1
0.660570395436383	Wwc2
